date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:25:15	378/378	---MC-	302	error ('Found')	text/html	date:Fri,%2024%20Feb%202023%2011:26:01%20GMT	https://www.classcentral.com/new-online-courses	C:/Hindi_Website/hindi_website/www.classcentral.com/new-online-courses	(from https://www.classcentral.com/)
14:25:16	830213/830213	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2011:26:00%20GMT	https://www.classcentral.com/starting-this-month	C:/Hindi_Website/hindi_website/www.classcentral.com/starting-this-month.html	(from https://www.classcentral.com/)
14:25:16	486/486	---MC-	302	error ('Found')	text/html	date:Fri,%2024%20Feb%202023%2011:26:02%20GMT	https://www.classcentral.com/most-popular-courses	C:/Hindi_Website/hindi_website/www.classcentral.com/most-popular-courses	(from https://www.classcentral.com/)
14:25:17	768268/768268	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2011:26:01%20GMT	https://www.classcentral.com/new-online-courses/february-2023	C:/Hindi_Website/hindi_website/www.classcentral.com/new-online-courses/february-2023.html	(from https://www.classcentral.com/)
14:25:17	140846/140846	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2015:54:48%20GMT	https://www.classcentral.com/report/most-popular-march-2023/	C:/Hindi_Website/hindi_website/www.classcentral.com/report/most-popular-march-2023/index.html	(from https://www.classcentral.com/)
14:25:19	844826/844826	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2011:26:04%20GMT	https://www.classcentral.com/subject/ai	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/ai.html	(from https://www.classcentral.com/)
14:25:20	825505/825505	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2011:26:05%20GMT	https://www.classcentral.com/subject/algorithms-and-data-structures	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/algorithms-and-data-structures.html	(from https://www.classcentral.com/)
14:25:20	7837/7837	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:06%20GMT	https://www.classcentral.com/subject/information-technology	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/information-technology	(from https://www.classcentral.com/)
14:25:21	768909/768909	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2011:26:06%20GMT	https://www.classcentral.com/subject/internet-of-things	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/internet-of-things.html	(from https://www.classcentral.com/)
14:25:21	7824/7824	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:06%20GMT	https://www.classcentral.com/subject/computer-networking	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/computer-networking	(from https://www.classcentral.com/)
14:25:22	7790/7790	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:07%20GMT	https://www.classcentral.com/subject/machine-learning	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/machine-learning	(from https://www.classcentral.com/)
14:25:22	7940/7940	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:07%20GMT	https://www.classcentral.com/subject/devops	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/devops.4e.delayed	(from https://www.classcentral.com/)
14:25:22	7969/7969	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:08%20GMT	https://www.classcentral.com/subject/deep-learning	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/deep-learning.4f.delayed	(from https://www.classcentral.com/)
14:25:22	7987/7987	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:08%20GMT	https://www.classcentral.com/subject/cryptography	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/cryptography.50.delayed	(from https://www.classcentral.com/)
14:25:23	7985/7985	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:08%20GMT	https://www.classcentral.com/subject/quantum-computing	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/quantum-computing.51.delayed	(from https://www.classcentral.com/)
14:25:23	7906/7906	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:09%20GMT	https://www.classcentral.com/subject/hci	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/hci.52.delayed	(from https://www.classcentral.com/)
14:25:24	8016/8016	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:09%20GMT	https://www.classcentral.com/subject/distributed-systems	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/distributed-systems.53.delayed	(from https://www.classcentral.com/)
14:25:25	7985/7985	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:11%20GMT	https://www.classcentral.com/subject/operating-systems	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/operating-systems.55.delayed	(from https://www.classcentral.com/)
14:25:26	756895/756895	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2011:26:11%20GMT	https://www.classcentral.com/subject/blockchain	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/blockchain.html	(from https://www.classcentral.com/)
14:25:26	7814/7814	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:12%20GMT	https://www.classcentral.com/subject/computer-graphics	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/computer-graphics	(from https://www.classcentral.com/)
14:25:27	8051/8051	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:13%20GMT	https://www.classcentral.com/subject/nutrition-and-wellness	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/nutrition-and-wellness.57.delayed	(from https://www.classcentral.com/)
14:25:29	7990/7990	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:14%20GMT	https://www.classcentral.com/subject/public-health	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/public-health.59.delayed	(from https://www.classcentral.com/)
14:25:30	827469/827469	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2011:26:14%20GMT	https://www.classcentral.com/subject/disease-and-disorders	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/disease-and-disorders.html	(from https://www.classcentral.com/)
14:25:30	7979/7979	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:16%20GMT	https://www.classcentral.com/subject/health-care	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/health-care.5a.delayed	(from https://www.classcentral.com/)
14:25:30	7730/7730	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:16%20GMT	https://www.classcentral.com/subject/nursing	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/nursing	(from https://www.classcentral.com/)
14:25:33	750197/750197	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2011:26:17%20GMT	https://www.classcentral.com/subject/anatomy	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/anatomy.html	(from https://www.classcentral.com/)
14:25:33	8013/8013	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:18%20GMT	https://www.classcentral.com/subject/veterinary-science	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/veterinary-science.5d.delayed	(from https://www.classcentral.com/)
14:25:33	7714/7714	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:18%20GMT	https://www.classcentral.com/subject/cme	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/cme	(from https://www.classcentral.com/)
14:25:33	7935/7935	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:19%20GMT	https://www.classcentral.com/subject/statistics	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/statistics.5f.delayed	(from https://www.classcentral.com/)
14:25:34	8088/8088	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:19%20GMT	https://www.classcentral.com/subject/foundations-of-mathematics	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/foundations-of-mathematics.60.delayed	(from https://www.classcentral.com/)
14:25:35	8040/8040	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:21%20GMT	https://www.classcentral.com/subject/discrete-mathematics	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/discrete-mathematics.62.delayed	(from https://www.classcentral.com/)
14:25:36	760315/760315	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2011:26:20%20GMT	https://www.classcentral.com/subject/calculus	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/calculus.html	(from https://www.classcentral.com/)
14:25:36	7966/7966	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:22%20GMT	https://www.classcentral.com/subject/trigonometry	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/trigonometry.63.delayed	(from https://www.classcentral.com/)
14:25:37	7733/7733	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:22%20GMT	https://www.classcentral.com/subject/geometry	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/geometry	(from https://www.classcentral.com/)
14:25:37	7922/7922	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:23%20GMT	https://www.classcentral.com/subject/algebra	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/algebra.65.delayed	(from https://www.classcentral.com/)
14:25:40	745027/745027	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2011:26:24%20GMT	https://www.classcentral.com/subject/precalculus	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/precalculus.html	(from https://www.classcentral.com/)
14:25:40	7988/7988	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:24%20GMT	https://www.classcentral.com/subject/number-theory	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/number-theory.67.delayed	(from https://www.classcentral.com/)
14:25:40	7777/7777	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:25%20GMT	https://www.classcentral.com/subject/combinatorics	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/combinatorics	(from https://www.classcentral.com/)
14:25:40	8035/8035	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:26%20GMT	https://www.classcentral.com/subject/mathematical-logic	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/mathematical-logic.69.delayed	(from https://www.classcentral.com/)
14:25:44	648409/648409	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2011:26:27%20GMT	https://www.classcentral.com/subject/linear-programming	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/linear-programming.html	(from https://www.classcentral.com/)
14:25:44	8064/8064	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:29%20GMT	https://www.classcentral.com/subject/management-and-leadership	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/management-and-leadership.6b.delayed	(from https://www.classcentral.com/)
14:25:45	7982/7982	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:31%20GMT	https://www.classcentral.com/subject/entrepreneurship	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/entrepreneurship.6d.delayed	(from https://www.classcentral.com/)
14:25:46	804395/804395	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2011:26:30%20GMT	https://www.classcentral.com/subject/finance	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/finance.html	(from https://www.classcentral.com/)
14:25:46	7761/7761	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:32%20GMT	https://www.classcentral.com/subject/marketing	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/marketing	(from https://www.classcentral.com/)
14:25:47	8018/8018	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:32%20GMT	https://www.classcentral.com/subject/strategic-management	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/strategic-management.6f.delayed	(from https://www.classcentral.com/)
14:25:47	7985/7985	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:33%20GMT	https://www.classcentral.com/subject/industry-specific	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/industry-specific.70.delayed	(from https://www.classcentral.com/)
14:25:50	7956/7956	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:35%20GMT	https://www.classcentral.com/subject/accounting	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/accounting.72.delayed	(from https://www.classcentral.com/)
14:25:51	775354/775354	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2011:26:35%20GMT	https://www.classcentral.com/subject/business-intelligence	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/business-intelligence.html	(from https://www.classcentral.com/)
14:25:52	7821/7821	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:38%20GMT	https://www.classcentral.com/subject/project-management	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/project-management	(from https://www.classcentral.com/)
14:25:53	759277/759277	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2011:26:38%20GMT	https://www.classcentral.com/subject/human-resources	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/human-resources.html	(from https://www.classcentral.com/)
14:25:53	7933/7933	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:38%20GMT	https://www.classcentral.com/subject/sales	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/sales.75.delayed	(from https://www.classcentral.com/)
14:25:53	7786/7786	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:39%20GMT	https://www.classcentral.com/subject/design-thinking	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/design-thinking	(from https://www.classcentral.com/)
14:25:54	8006/8006	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:39%20GMT	https://www.classcentral.com/subject/business-software	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/business-software.77.delayed	(from https://www.classcentral.com/)
14:25:55	7906/7906	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:41%20GMT	https://www.classcentral.com/subject/csr	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/csr.79.delayed	(from https://www.classcentral.com/)
14:25:56	759697/759697	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2011:26:41%20GMT	https://www.classcentral.com/subject/risk-management	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/risk-management.html	(from https://www.classcentral.com/)
14:25:56	8003/8003	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:42%20GMT	https://www.classcentral.com/subject/customer-service	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/customer-service.7a.delayed	(from https://www.classcentral.com/)
14:25:57	7760/7760	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:42%20GMT	https://www.classcentral.com/subject/nonprofit	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/nonprofit	(from https://www.classcentral.com/)
14:25:57	7977/7977	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:43%20GMT	https://www.classcentral.com/subject/innovation	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/innovation.7c.delayed	(from https://www.classcentral.com/)
14:25:59	7922/7922	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:44%20GMT	https://www.classcentral.com/subject/history	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/history.7e.delayed	(from https://www.classcentral.com/)
14:26:00	748813/748813	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2011:26:44%20GMT	https://www.classcentral.com/subject/operations-management	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/operations-management.html	(from https://www.classcentral.com/)
14:26:00	7956/7956	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:45%20GMT	https://www.classcentral.com/subject/literature	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/literature.7f.delayed	(from https://www.classcentral.com/)
14:26:00	7793/7793	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:46%20GMT	https://www.classcentral.com/subject/language-learning	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/language-learning	(from https://www.classcentral.com/)
14:26:00	7979/7979	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:46%20GMT	https://www.classcentral.com/subject/grammar-writing	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/grammar-writing.81.delayed	(from https://www.classcentral.com/)
14:26:02	7946/7946	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:47%20GMT	https://www.classcentral.com/subject/religion	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/religion.83.delayed	(from https://www.classcentral.com/)
14:26:03	794178/794178	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2011:26:47%20GMT	https://www.classcentral.com/subject/philosophy	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/philosophy.html	(from https://www.classcentral.com/)
14:26:03	7906/7906	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:48%20GMT	https://www.classcentral.com/subject/esl	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/esl.84.delayed	(from https://www.classcentral.com/)
14:26:03	7751/7751	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:49%20GMT	https://www.classcentral.com/subject/culture	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/culture	(from https://www.classcentral.com/)
14:26:04	7940/7940	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:49%20GMT	https://www.classcentral.com/subject/sports	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/sports.86.delayed	(from https://www.classcentral.com/)
14:26:05	7919/7919	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:51%20GMT	https://www.classcentral.com/subject/ethics	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/ethics.88.delayed	(from https://www.classcentral.com/)
14:26:06	753429/753429	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2011:26:50%20GMT	https://www.classcentral.com/subject/journalism	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/journalism.html	(from https://www.classcentral.com/)
14:26:06	7959/7959	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:52%20GMT	https://www.classcentral.com/subject/linguistics	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/linguistics.89.delayed	(from https://www.classcentral.com/)
14:26:07	7695/7695	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:52%20GMT	https://www.classcentral.com/subject/food	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/food	(from https://www.classcentral.com/)
14:26:07	8000/8000	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:53%20GMT	https://www.classcentral.com/subject/library-science	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/library-science.8b.delayed	(from https://www.classcentral.com/)
14:26:08	8006/8006	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:54%20GMT	https://www.classcentral.com/subject/crisis-management	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/crisis-management.8d.delayed	(from https://www.classcentral.com/)
14:26:09	756167/756167	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2011:26:54%20GMT	https://www.classcentral.com/subject/reading	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/reading.html	(from https://www.classcentral.com/)
14:26:09	8028/8028	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:55%20GMT	https://www.classcentral.com/subject/electrical-engineering	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/electrical-engineering.8e.delayed	(from https://www.classcentral.com/)
14:26:10	7859/7859	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:55%20GMT	https://www.classcentral.com/subject/mechanical-engineering	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/mechanical-engineering	(from https://www.classcentral.com/)
14:26:10	8006/8006	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:56%20GMT	https://www.classcentral.com/subject/civil-engineering	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/civil-engineering.90.delayed	(from https://www.classcentral.com/)
14:26:12	7993/7993	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:57%20GMT	https://www.classcentral.com/subject/nanotechnology	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/nanotechnology.92.delayed	(from https://www.classcentral.com/)
14:26:13	760534/760534	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2011:26:57%20GMT	https://www.classcentral.com/subject/robotics	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/robotics.html	(from https://www.classcentral.com/)
14:26:13	7904/7904	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:58%20GMT	https://www.classcentral.com/subject/gis	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/gis.93.delayed	(from https://www.classcentral.com/)
14:26:13	7754/7754	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:59%20GMT	https://www.classcentral.com/subject/textiles	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/textiles	(from https://www.classcentral.com/)
14:26:13	7969/7969	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:59%20GMT	https://www.classcentral.com/subject/manufacturing	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/manufacturing.95.delayed	(from https://www.classcentral.com/)
14:26:14	7906/7906	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:26:59%20GMT	https://www.classcentral.com/subject/bim	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/bim.96.delayed	(from https://www.classcentral.com/)
14:26:15	8041/8041	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:27:01%20GMT	https://www.classcentral.com/subject/chemical-engineering	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/chemical-engineering.98.delayed	(from https://www.classcentral.com/)
14:26:16	756978/756978	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2011:27:01%20GMT	https://www.classcentral.com/subject/cad	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/cad.html	(from https://www.classcentral.com/)
14:26:16	8015/8015	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:27:02%20GMT	https://www.classcentral.com/subject/energy-systems	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/energy-systems.99.delayed	(from https://www.classcentral.com/)
14:26:17	7834/7834	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:27:02%20GMT	https://www.classcentral.com/subject/aerospace-engineering	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/aerospace-engineering	(from https://www.classcentral.com/)
14:26:17	7931/7931	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:27:03%20GMT	https://www.classcentral.com/subject/chemistry	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/chemistry.9b.delayed	(from https://www.classcentral.com/)
14:26:18	8048/8048	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:27:04%20GMT	https://www.classcentral.com/subject/environmental-science	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/environmental-science.9d.delayed	(from https://www.classcentral.com/)
14:26:19	781427/781427	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2011:27:04%20GMT	https://www.classcentral.com/subject/physics	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/physics.html	(from https://www.classcentral.com/)
14:26:20	7953/7953	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:27:05%20GMT	https://www.classcentral.com/subject/astronomy	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/astronomy.9e.delayed	(from https://www.classcentral.com/)
14:26:20	7751/7751	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:27:06%20GMT	https://www.classcentral.com/subject/biology	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/biology	(from https://www.classcentral.com/)
14:26:21	7959/7959	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:27:06%20GMT	https://www.classcentral.com/subject/agriculture	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/agriculture.a0.delayed	(from https://www.classcentral.com/)
14:26:22	7990/7990	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:27:08%20GMT	https://www.classcentral.com/subject/earth-science	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/earth-science.a2.delayed	(from https://www.classcentral.com/)
14:26:23	756588/756588	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2011:27:08%20GMT	https://www.classcentral.com/subject/materials-science	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/materials-science.html	(from https://www.classcentral.com/)
14:26:23	7808/7808	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:27:09%20GMT	https://www.classcentral.com/subject/applied-science	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/applied-science	(from https://www.classcentral.com/)
14:26:24	8003/8003	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:27:09%20GMT	https://www.classcentral.com/subject/forensic-science	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/forensic-science.a4.delayed	(from https://www.classcentral.com/)
14:26:25	8003/8003	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:27:11%20GMT	https://www.classcentral.com/subject/higher-education	C:/Hindi_Website/hindi_website/www.classcentral.com/subject/higher-education.a6.delayed	(from https://www.classcentral.com/)
